treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
0,28,12,0,0,1,0,12813.60546875,7161.29052734375,16254.9921875
0,20,12,0,0,1,0,12931.1611328125,2363.225830078125,14777.265625
0,26,12,0,0,1,0,12931.1611328125,11100,22165.8984375
0,25,17,0,0,1,0,12935.0791015625,22379.03125,36943.1640625
0,24,12,0,0,1,0,13029.1240234375,13964.515625,41571.40234375
0,22,12,0,0,1,0,13127.087890625,8951.61328125,13595.083984375
0,27,17,0,0,1,0,13127.087890625,10741.9345703125,29554.53125
0,26,12,0,0,1,0,13127.087890625,12174.1943359375,12687.759765625
0,27,12,1,0,1,0,13127.087890625,12353.2255859375,11526.2666015625
0,19,12,0,0,1,0,13127.087890625,12532.2578125,24382.48828125
0,29,17,0,0,1,0,13127.087890625,19693.548828125,0
0,20,12,0,0,1,0,13244.6435546875,8772.5810546875,17289.400390625
0,25,12,0,0,1,0,13291.666015625,14202.62890625,14777.265625
0,29,16,0,0,1,0,13323.013671875,5370.9677734375,17732.71875
0,23,14,0,0,0,0,13323.013671875,12174.1943359375,14777.265625
0,28,12,0,0,1,0,13323.013671875,12532.2578125,10935.1767578125
0,30,14,0,0,1,0,13323.013671875,14322.5810546875,14777.265625
0,26,16,1,0,1,0,13323.013671875,19693.548828125,19934.53125
0,24,12,0,1,1,0,13493.4697265625,16470.96875,21035.4375
0,22,12,1,0,1,0,13518.94140625,13427.4189453125,12560.67578125
0,27,12,0,0,1,0,13597.3115234375,15833.61328125,13246.3408203125
0,22,12,1,0,1,0,13665.8857421875,17903.2265625,13299.5390625
0,42,13,0,0,1,0,13701.1533203125,0,33987.7109375
0,22,12,1,0,1,0,13714.8681640625,0,664.97698974609375
0,47,12,0,0,1,0,13714.8681640625,0,12560.67578125
0,26,12,0,0,1,0,13714.8681640625,716.1290283203125,22904.76171875
0,21,12,0,0,1,0,13714.8681640625,3222.58056640625,14038.40234375
0,25,16,0,0,0,0,13714.8681640625,6042.3388671875,0
0,25,12,1,0,1,0,13714.8681640625,8235.484375,17732.71875
0,23,12,0,0,0,0,13714.8681640625,10741.9345703125,15959.447265625
0,33,12,1,0,0,0,13714.8681640625,11100,9605.22265625
0,55,16,1,0,1,0,13714.8681640625,11995.1611328125,23531.318359375
0,47,12,1,0,1,0,13714.8681640625,12433.7900390625,14777.265625
0,20,12,1,0,1,0,13714.8681640625,12532.2578125,8866.359375
0,26,12,1,0,1,0,13714.8681640625,12532.2578125,11821.8134765625
0,31,12,0,0,1,0,13714.8681640625,12532.2578125,14777.265625
0,30,12,0,0,1,0,13714.8681640625,12532.2578125,2563.855712890625
0,21,12,1,0,0,0,13714.8681640625,13339.6943359375,11651.8740234375
0,28,17,0,0,1,0,13714.8681640625,13427.4189453125,6827.0966796875
0,24,12,0,0,1,0,13714.8681640625,13427.4189453125,17732.71875
0,28,12,0,0,1,0,13714.8681640625,13606.4521484375,19210.4453125
0,23,12,0,0,0,0,13714.8681640625,14322.5810546875,22165.8984375
0,35,12,0,0,0,0,13714.8681640625,15038.7099609375,26599.078125
0,27,14,0,0,1,0,13714.8681640625,15217.7421875,13447.3115234375
0,23,12,0,0,1,0,13714.8681640625,15754.8388671875,24205.16015625
0,24,12,1,0,1,0,13714.8681640625,16112.9033203125,16254.9921875
0,24,12,0,0,1,0,13714.8681640625,16112.9033203125,16254.9921875
0,39,12,1,0,1,0,13714.8681640625,17008.064453125,14629.4931640625
0,33,12,0,0,1,0,13714.8681640625,18082.2578125,26081.873046875
0,45,14,0,0,1,0,13714.8681640625,19102.7421875,30145.62109375
0,45,14,0,0,1,0,13714.8681640625,19102.7421875,30145.62109375
0,27,12,1,0,1,0,13714.8681640625,19425,25860.21484375
0,45,17,0,0,1,0,13714.8681640625,23095.16015625,6649.76953125
0,23,16,0,0,0,0,13714.8681640625,25601.61328125,31623.349609375
0,26,17,0,0,1,0,13714.8681640625,29540.322265625,29554.53125
0,27,14,1,0,0,0,13812.8310546875,17036.7109375,20688.171875
0,21,14,0,0,1,0,13832.423828125,8777.951171875,591.09063720703125
0,20,12,0,0,1,0,13902.95703125,14322.5810546875,19653.763671875
0,29,12,0,0,1,0,13910.7939453125,7161.29052734375,19210.4453125
0,22,12,0,1,1,0,13910.7939453125,8611.451171875,16218.048828125
0,24,12,0,0,0,0,13910.7939453125,13427.4189453125,19210.4453125
0,27,12,0,0,1,0,13910.7939453125,14859.6767578125,15072.810546875
0,23,12,0,0,1,0,14063.6171875,11100,14777.265625
0,24,16,0,0,1,0,14067.5361328125,24706.451171875,37829.80078125
0,23,16,0,0,0,0,14106.720703125,6266.12890625,2955.453125
0,33,14,0,0,1,0,14106.720703125,14322.5810546875,17732.71875
0,21,12,0,0,0,0,14106.720703125,17903.2265625,22165.8984375
0,23,12,0,0,1,0,14106.720703125,23453.2265625,0
0,20,12,1,0,1,0,14322.240234375,17903.2265625,14777.265625
0,24,12,0,0,1,0,14373.1806640625,19693.548828125,7388.6328125
0,29,12,1,0,1,0,14392.7744140625,15396.7744140625,14777.265625
0,34,12,0,0,1,0,14498.57421875,14322.5810546875,10048.541015625
0,44,12,0,0,1,0,14498.57421875,14424.62890625,14579.25
0,23,12,0,0,1,0,14498.57421875,19335.484375,19210.4453125
0,26,14,1,0,1,0,14506.4111328125,17187.09765625,21678.248046875
0,51,12,0,0,1,0,14533.8408203125,19245.96875,17732.71875
0,41,12,0,0,1,0,14684.705078125,23274.193359375,26599.078125
0,37,13,0,0,1,0,14694.5009765625,8951.61328125,17732.71875
0,26,16,0,0,1,0,14694.5009765625,11637.0966796875,20688.171875
0,24,12,1,0,1,0,14694.5009765625,11816.12890625,11821.8134765625
0,22,14,1,0,1,0,14694.5009765625,12532.2578125,21397.48046875
0,27,12,1,0,1,0,14694.5009765625,13427.4189453125,14079.779296875
0,23,13,0,0,1,0,14694.5009765625,14322.5810546875,20688.171875
0,27,12,0,0,1,0,14694.5009765625,14322.5810546875,19210.4453125
0,28,12,1,0,1,0,14694.5009765625,14859.6767578125,19210.4453125
0,21,12,0,0,1,0,14694.5009765625,15217.7421875,23643.625
0,28,12,0,0,1,0,14694.5009765625,15933.87109375,0
0,22,13,0,0,1,0,14694.5009765625,16112.9033203125,0
0,20,12,0,0,1,0,14694.5009765625,16112.9033203125,26599.078125
0,24,16,0,0,1,0,14694.5009765625,16470.96875,27337.94140625
0,22,12,0,0,1,0,14694.5009765625,16829.03125,21870.353515625
0,27,12,0,1,1,0,14694.5009765625,16829.03125,37829.80078125
0,35,12,1,0,1,0,14694.5009765625,17187.09765625,21279.263671875
0,23,16,0,0,1,0,14694.5009765625,19693.548828125,29554.53125
0,22,16,0,0,1,0,14694.5009765625,19693.548828125,2955.453125
0,23,16,0,0,1,0,14694.5009765625,23274.193359375,25121.3515625
0,20,12,0,0,1,0,14694.5009765625,26854.83984375,31032.2578125
0,22,12,1,0,1,0,14790.5048828125,14680.64453125,14038.40234375
0,24,12,0,0,1,0,14890.427734375,719.70965576171875,27963.01953125
0,26,12,0,0,1,0,14890.427734375,10741.9345703125,0
0,42,12,1,0,1,0,14988.390625,11185.9345703125,0
0,28,15,0,0,1,0,15082.435546875,18619.35546875,13986.681640625
0,24,13,0,0,1,0,15282.28125,14322.5810546875,32509.984375
0,50,12,0,0,1,0,15282.28125,14322.5810546875,13151.7666015625
0,50,12,0,0,1,0,15282.28125,14322.5810546875,13151.7666015625
0,28,13,0,0,1,0,15282.28125,14322.5810546875,14038.40234375
0,25,12,0,0,1,0,15282.28125,16112.9033203125,25121.3515625
0,31,12,1,0,0,0,15282.28125,17903.2265625,14777.265625
0,32,16,1,0,1,0,15282.28125,19693.548828125,28076.8046875
0,22,12,0,0,1,0,15282.28125,19693.548828125,21870.353515625
0,22,13,1,0,1,0,15403.755859375,14320.7900390625,18660.73046875
0,26,12,1,0,1,0,15411.5927734375,8951.61328125,11082.94921875
0,22,12,0,0,1,0,15478.2080078125,8951.61328125,14186.1748046875
0,29,12,0,0,0,0,15478.2080078125,14370.9189453125,12615.3515625
0,53,17,0,0,1,0,15478.2080078125,16399.35546875,15663.90234375
0,25,12,0,0,1,0,15478.2080078125,17724.193359375,31327.802734375
0,26,12,1,0,1,0,15478.2080078125,18175.35546875,19949.30859375
0,24,16,0,0,0,0,15587.9267578125,19505.564453125,19210.4453125
0,27,17,0,0,0,0,15674.1337890625,0,41376.34375
0,46,12,0,0,1,0,15674.1337890625,734.03228759765625,20688.171875
0,25,12,1,0,1,0,15674.1337890625,3738.193603515625,10512.546875
0,21,13,0,0,0,0,15674.1337890625,4946.6611328125,1733.373291015625
0,37,12,0,0,1,0,15674.1337890625,8951.61328125,28076.8046875
0,37,12,0,0,1,0,15674.1337890625,8951.61328125,28076.8046875
0,28,15,1,0,1,0,15674.1337890625,9452.9033203125,31032.2578125
0,22,12,0,0,0,0,15674.1337890625,10741.9345703125,28963.44140625
0,22,12,0,0,0,0,15674.1337890625,11637.0966796875,20688.171875
0,27,12,0,0,1,0,15674.1337890625,12532.2578125,19210.4453125
0,21,13,1,0,1,0,15674.1337890625,12532.2578125,25121.3515625
0,49,16,0,0,1,0,15674.1337890625,12890.3232421875,17732.71875
0,26,12,0,0,1,0,15674.1337890625,13427.4189453125,0
0,33,14,0,0,1,0,15674.1337890625,13427.4189453125,13890.6298828125
0,28,15,0,0,1,0,15674.1337890625,13785.484375,15959.447265625
0,29,17,0,0,1,0,15674.1337890625,14143.5478515625,25860.21484375
0,54,16,1,0,1,0,15674.1337890625,14322.5810546875,11821.8134765625
0,25,14,0,1,1,0,15674.1337890625,14322.5810546875,20702.94921875
0,32,12,0,0,1,0,15674.1337890625,14322.5810546875,13299.5390625
0,40,12,0,0,1,0,15674.1337890625,14322.5810546875,16254.9921875
0,40,12,0,0,1,0,15674.1337890625,14322.5810546875,16254.9921875
0,27,16,0,0,1,0,15674.1337890625,14322.5810546875,22165.8984375
0,24,12,0,0,1,0,15674.1337890625,14680.64453125,17732.71875
0,43,12,0,0,1,0,15674.1337890625,14680.64453125,13831.521484375
0,25,16,0,0,1,0,15674.1337890625,15217.7421875,19062.673828125
0,26,12,1,0,1,0,15674.1337890625,15217.7421875,15516.12890625
0,34,12,1,0,1,0,15674.1337890625,15754.8388671875,17732.71875
0,21,13,0,0,1,0,15674.1337890625,15933.87109375,25121.3515625
0,21,12,1,0,1,0,15674.1337890625,16112.9033203125,11821.8134765625
0,23,12,1,0,1,0,15674.1337890625,16202.4189453125,19210.4453125
0,26,12,0,0,1,0,15674.1337890625,16470.96875,35022.12109375
0,28,14,0,0,1,0,15674.1337890625,16757.419921875,16254.9921875
0,26,17,0,0,1,0,15674.1337890625,16829.03125,19210.4453125
0,20,14,0,0,0,0,15674.1337890625,17008.064453125,26599.078125
0,26,12,1,0,1,0,15674.1337890625,17983.7890625,20688.171875
0,21,12,1,0,1,0,15674.1337890625,19693.548828125,19210.4453125
0,41,12,0,0,1,0,15674.1337890625,19693.548828125,32509.984375
0,28,16,0,0,1,0,15674.1337890625,19693.548828125,28815.66796875
0,23,16,0,0,0,0,15674.1337890625,21483.87109375,26599.078125
0,22,12,0,0,1,0,15674.1337890625,22916.12890625,31771.12109375
0,27,14,0,1,0,0,15674.1337890625,23274.193359375,27337.94140625
0,26,16,0,0,1,0,15674.1337890625,23274.193359375,29554.53125
0,54,12,0,0,1,0,15674.1337890625,25064.515625,0
0,54,12,0,0,1,0,15674.1337890625,25064.515625,0
0,54,12,1,0,0,0,15674.1337890625,25064.515625,20688.171875
0,37,16,0,0,0,0,15674.1337890625,26854.83984375,29258.986328125
0,32,13,0,0,1,0,15674.1337890625,30435.484375,22018.126953125
0,29,12,0,0,1,0,15678.052734375,17487.87109375,10196.3134765625
0,22,13,0,0,1,0,15870.060546875,15826.4521484375,35465.4375
0,23,12,1,0,1,0,15870.060546875,30435.484375,27781.259765625
0,36,12,0,0,1,0,15873.98046875,12727.4033203125,17444.5625
0,21,13,0,0,1,0,15960.1865234375,21483.87109375,14777.265625
0,21,12,0,0,1,0,15987.6171875,16291.9345703125,14481.7197265625
0,26,12,1,0,1,0,15987.6171875,17903.2265625,19505.990234375
0,28,12,1,0,1,0,15987.6171875,19693.548828125,13299.5390625
0,43,12,0,0,1,0,15989.576171875,14322.5810546875,14777.265625
0,27,12,1,0,1,0,16011.1279296875,16112.9033203125,20460.6015625
0,36,17,0,0,0,0,16015.046875,30793.548828125,29584.0859375
0,23,12,0,0,1,0,16065.98828125,4833.87109375,25564.669921875
0,31,12,0,0,1,0,16065.98828125,15038.7099609375,17732.71875
0,25,14,0,0,1,0,16065.98828125,15217.7421875,18471.58203125
0,35,12,1,0,1,0,16065.98828125,16086.0478515625,19210.4453125
0,23,16,0,0,1,0,16065.98828125,16829.03125,20688.171875
0,21,12,0,0,1,0,16065.98828125,20588.7109375,28815.66796875
0,22,12,0,0,0,0,16230.56640625,9846.7744140625,2955.453125
0,36,12,1,0,1,0,16261.9140625,21304.83984375,22165.8984375
0,21,12,0,0,1,0,16306.9775390625,18529.83984375,11969.5849609375
0,28,12,0,0,1,0,16393.185546875,13298.515625,0
0,24,12,0,1,1,0,16457.841796875,8951.61328125,21870.353515625
0,30,12,0,0,0,0,16457.841796875,14680.64453125,15146.697265625
0,44,12,0,0,1,0,16457.841796875,16112.9033203125,17289.400390625
0,30,12,0,0,1,0,16457.841796875,16650,19949.30859375
0,34,12,0,0,1,0,16457.841796875,16829.03125,20688.171875
0,26,16,0,0,1,0,16457.841796875,21483.87109375,40637.48046875
0,23,16,0,0,1,0,16457.841796875,21483.87109375,18471.58203125
0,20,12,0,0,0,0,16497.025390625,19604.03125,19653.763671875
0,26,13,0,0,0,0,16653.767578125,3580.645263671875,8866.359375
0,21,12,1,0,1,0,16653.767578125,9846.7744140625,7388.6328125
0,25,12,0,0,1,0,16653.767578125,12181.35546875,17732.71875
0,23,15,0,0,1,0,16653.767578125,13427.4189453125,16993.85546875
0,25,12,1,0,0,0,16653.767578125,14859.6767578125,22904.76171875
0,28,16,0,0,1,0,16653.767578125,15396.7744140625,17437.173828125
0,38,14,0,0,1,0,16653.767578125,16112.9033203125,19505.990234375
0,29,17,0,0,1,0,16653.767578125,16112.9033203125,17732.71875
0,24,17,0,0,1,0,16653.767578125,16650,20688.171875
0,25,16,1,0,1,0,16653.767578125,17008.064453125,21870.353515625
0,55,12,0,0,1,0,16653.767578125,17545.16015625,16254.9921875
0,30,14,0,0,1,0,16653.767578125,17545.16015625,0
0,21,12,0,0,0,0,16653.767578125,17903.2265625,19210.4453125
0,26,12,0,0,1,0,16653.767578125,17903.2265625,17732.71875
0,34,12,0,0,1,0,16653.767578125,19532.419921875,16254.9921875
0,22,12,0,0,1,0,16653.767578125,19693.548828125,26007.98828125
0,22,16,0,0,0,0,16653.767578125,22737.09765625,37682.02734375
0,27,15,0,0,0,0,16653.767578125,23274.193359375,23643.625
0,26,12,0,0,0,0,16653.767578125,23274.193359375,2955.453125
0,26,16,0,0,1,0,16653.767578125,24706.451171875,29554.53125
0,24,14,1,0,1,0,16653.767578125,28466.12890625,40637.48046875
0,26,14,1,0,0,0,16667.482421875,21483.87109375,28815.66796875
0,23,12,1,0,1,0,16708.626953125,10491.2900390625,7565.9599609375
0,28,14,0,0,0,0,16849.6953125,12174.1943359375,1921.0445556640625
0,21,12,0,0,1,0,16849.6953125,15396.7744140625,0
0,30,12,0,0,1,0,16849.6953125,17366.12890625,18978.44140625
0,24,12,0,0,1,0,16849.6953125,18619.35546875,25121.3515625
0,51,12,0,0,1,0,16849.6953125,19693.548828125,17732.71875
0,21,14,0,0,0,0,16849.6953125,19693.548828125,35465.4375
0,22,14,1,0,1,0,16849.6953125,21125.806640625,24086.943359375
0,24,12,0,0,1,0,16884.9609375,9311.4677734375,23080.611328125
0,23,15,0,0,1,0,16955.494140625,20844.7265625,25514.427734375
0,26,14,0,0,1,0,17045.62109375,25064.515625,38716.4375
0,45,12,0,0,1,0,17104.3984375,16381.4521484375,18176.037109375
0,46,13,0,0,1,0,17241.548828125,15754.8388671875,14777.265625
0,29,12,0,0,1,0,17241.548828125,19686.38671875,33544.39453125
0,26,14,0,0,1,0,17241.548828125,20588.7109375,24530.26171875
0,27,16,0,0,1,0,17241.548828125,24885.484375,22165.8984375
0,26,14,0,0,1,0,17437.474609375,7161.29052734375,14771.35546875
0,20,15,0,0,1,0,17437.474609375,8056.45166015625,18471.58203125
0,23,12,0,0,1,0,17437.474609375,12532.2578125,21427.03515625
0,30,16,0,0,1,0,17437.474609375,17867.419921875,15516.12890625
0,24,12,0,0,1,0,17437.474609375,22379.03125,16254.9921875
0,23,12,0,0,1,0,17633.400390625,0,23643.625
0,34,12,0,0,1,0,17633.400390625,0,0
0,24,12,0,1,1,0,17633.400390625,4848.193359375,22165.8984375
0,43,12,1,0,1,0,17633.400390625,10741.9345703125,21858.53125
0,28,14,1,0,1,0,17633.400390625,12532.2578125,16254.9921875
0,20,12,0,0,1,0,17633.400390625,15217.7421875,28815.66796875
0,23,12,1,0,1,0,17633.400390625,15217.7421875,15516.12890625
0,27,14,1,0,1,0,17633.400390625,16112.9033203125,26599.078125
0,53,12,0,0,1,0,17633.400390625,16112.9033203125,19210.4453125
0,28,16,0,0,1,0,17633.400390625,16112.9033203125,22165.8984375
0,26,12,0,0,1,0,17633.400390625,16112.9033203125,25121.3515625
0,25,15,0,0,1,0,17633.400390625,16112.9033203125,18619.35546875
0,29,14,0,0,1,0,17633.400390625,17187.09765625,19699.572265625
0,26,12,1,0,1,0,17633.400390625,17416.2578125,23643.625
0,55,16,0,0,1,0,17633.400390625,17903.2265625,22165.8984375
0,22,12,0,1,1,0,17633.400390625,17903.2265625,14777.265625
0,33,12,0,0,1,0,17633.400390625,17903.2265625,15811.673828125
0,34,14,0,1,1,0,17633.400390625,17903.2265625,8866.359375
0,24,12,0,0,1,0,17633.400390625,18440.322265625,19949.30859375
0,24,12,0,0,1,0,17633.400390625,18750.048828125,32509.984375
0,26,12,1,0,1,0,17633.400390625,18798.38671875,18471.58203125
0,45,12,0,0,1,0,17633.400390625,18798.38671875,19949.30859375
0,22,12,0,0,1,0,17633.400390625,19693.548828125,23643.625
0,55,14,0,0,1,0,17633.400390625,19693.548828125,2068.817138671875
0,24,12,0,0,1,0,17633.400390625,19693.548828125,11526.2666015625
0,23,12,0,0,1,0,17633.400390625,21546.53125,4433.1796875
0,24,13,1,0,0,0,17633.400390625,25064.515625,22165.8984375
0,31,13,0,0,1,0,17633.400390625,25064.515625,23643.625
0,43,12,0,0,1,0,17633.400390625,26854.83984375,28076.8046875
0,43,12,0,0,1,0,17633.400390625,26854.83984375,28076.8046875
0,23,12,1,0,1,0,17672.587890625,14322.5810546875,12294.6845703125
0,22,12,0,0,1,0,17703.935546875,12532.2578125,20688.171875
0,30,12,1,0,1,0,17760.75390625,17366.12890625,19210.4453125
0,28,12,0,0,0,0,17829.328125,5012.9033203125,16240.21484375
0,28,12,0,0,1,0,17829.328125,11100,20688.171875
0,21,12,0,0,0,0,17829.328125,12945.8232421875,26599.078125
0,28,13,0,0,1,0,17876.349609375,15396.7744140625,22452.578125
0,25,14,0,0,1,0,17939.046875,14322.5810546875,9974.654296875
0,54,12,0,0,1,0,18025.255859375,18798.38671875,23643.625
0,26,16,0,0,1,0,18025.255859375,19872.580078125,20983.716796875
0,26,16,0,0,1,0,18025.255859375,23274.193359375,28076.8046875
0,49,13,0,0,1,0,18221.181640625,17903.2265625,17732.71875
0,21,13,1,0,0,0,18221.181640625,21125.806640625,21870.353515625
0,26,16,0,0,1,0,18221.181640625,22379.03125,18471.58203125
0,30,12,1,0,1,0,18338.736328125,25422.580078125,22165.8984375
0,21,13,0,0,1,0,18417.107421875,8951.61328125,27337.94140625
0,33,12,0,0,1,0,18417.107421875,12890.3232421875,20688.171875
0,33,12,0,0,1,0,18417.107421875,14412.0966796875,20688.171875
0,40,12,0,0,1,0,18417.107421875,17545.16015625,17289.400390625
0,27,16,0,0,1,0,18417.107421875,18798.38671875,25860.21484375
0,21,12,0,0,1,0,18417.107421875,19693.548828125,28224.578125
0,31,12,0,0,1,0,18593.44140625,14814.9189453125,16254.9921875
0,27,14,1,0,1,0,18613.03515625,0,13299.5390625
0,47,17,0,0,1,0,18613.03515625,10025.8056640625,35465.4375
0,32,12,1,0,1,0,18613.03515625,16112.9033203125,17732.71875
0,28,12,1,0,0,0,18613.03515625,17008.064453125,19949.30859375
0,35,14,0,0,1,0,18613.03515625,19693.548828125,22424.501953125
0,26,14,0,0,1,0,18613.03515625,19693.548828125,28076.8046875
0,37,12,0,0,1,0,18613.03515625,21483.87109375,23052.53515625
0,23,12,0,0,0,0,18613.03515625,23274.193359375,32953.3046875
0,44,12,1,0,1,0,18613.03515625,23632.2578125,19210.4453125
0,44,12,1,0,1,0,18613.03515625,23632.2578125,19210.4453125
0,36,12,1,0,1,0,18613.03515625,25064.515625,33692.1640625
0,26,12,0,0,1,0,18677.689453125,18261.2890625,24973.578125
0,23,14,0,0,1,0,18722.75390625,21662.90234375,28076.8046875
0,32,13,1,0,1,0,18808.9609375,14143.5478515625,26599.078125
0,33,12,0,0,0,0,18808.9609375,16028.7578125,17502.193359375
0,37,12,1,0,1,0,18808.9609375,16112.9033203125,32509.984375
0,27,12,0,0,1,0,18808.9609375,17187.09765625,19505.990234375
0,43,12,0,0,1,0,18808.9609375,17903.2265625,26155.759765625
0,27,16,0,0,1,0,18808.9609375,17903.2265625,18471.58203125
0,24,12,0,0,1,0,18808.9609375,17903.2265625,18323.810546875
0,24,12,0,0,1,0,18808.9609375,18798.38671875,23052.53515625
0,34,12,1,0,0,0,18848.146484375,30435.484375,12560.67578125
0,42,12,0,0,1,0,18879.494140625,17008.064453125,19210.4453125
0,24,13,1,0,1,0,18881.453125,16112.9033203125,12560.67578125
0,27,12,0,0,1,0,18924.55859375,11995.1611328125,22165.8984375
0,23,12,1,0,1,0,19004.888671875,13427.4189453125,13299.5390625
0,26,16,0,0,1,0,19004.888671875,16112.9033203125,26599.078125
0,27,12,1,0,1,0,19004.888671875,19693.548828125,19210.4453125
0,37,12,1,0,1,0,19004.888671875,25959.677734375,25860.21484375
0,37,12,0,0,1,0,19016.64453125,20893.064453125,16993.85546875
0,26,12,0,1,1,0,19055.828125,0,13299.5390625
0,23,12,0,0,1,0,19096.974609375,20683.59765625,16993.85546875
0,26,13,0,0,1,0,19200.814453125,14680.64453125,18471.58203125
0,27,16,0,0,1,0,19200.814453125,17688.38671875,0
0,27,12,0,0,0,0,19200.814453125,19514.515625,23643.625
0,29,14,0,0,1,0,19200.814453125,21483.87109375,23052.53515625
0,25,16,0,0,1,0,19200.814453125,22558.064453125,33396.62109375
0,26,12,0,0,1,0,19263.51171875,13024.5966796875,24627.791015625
0,22,14,0,0,1,0,19279.185546875,17616.7734375,17289.400390625
0,28,12,0,0,1,0,19298.77734375,0,29554.53125
0,46,12,0,0,1,0,19394.78125,19201.2109375,20431.048828125
0,33,17,0,0,0,0,19396.740234375,0,1539.7911376953125
0,23,12,0,0,1,0,19396.740234375,12532.2578125,25121.3515625
0,23,12,0,0,1,0,19396.740234375,12532.2578125,0
0,23,13,0,0,1,0,19396.740234375,17903.2265625,31032.2578125
0,26,16,0,0,1,0,19396.740234375,25780.64453125,25564.669921875
0,24,16,1,0,0,0,19494.705078125,15217.7421875,23643.625
0,37,12,1,0,1,0,19586.7890625,12030.9677734375,14777.265625
0,50,16,0,0,0,0,19592.66796875,0,23643.625
0,26,13,0,0,1,0,19592.66796875,0,23643.625
0,21,12,1,0,0,0,19592.66796875,716.1290283203125,22165.8984375
0,25,12,1,0,1,0,19592.66796875,5370.9677734375,24642.568359375
0,24,13,1,0,1,0,19592.66796875,11637.0966796875,18442.02734375
0,24,12,1,0,0,0,19592.66796875,11995.1611328125,19210.4453125
0,32,14,1,0,1,0,19592.66796875,12335.3232421875,14777.265625
0,27,16,0,0,1,0,19592.66796875,12532.2578125,17720.896484375
0,21,12,0,1,1,0,19592.66796875,12532.2578125,17732.71875
0,24,16,0,0,1,0,19592.66796875,12890.3232421875,31032.2578125
0,45,14,0,0,1,0,19592.66796875,13606.4521484375,17732.71875
0,38,12,0,0,1,0,19592.66796875,13964.515625,16286.025390625
0,27,15,0,0,1,0,19592.66796875,14859.6767578125,23643.625
0,20,12,1,0,1,0,19592.66796875,16709.080078125,12708.44921875
0,23,12,1,0,1,0,19592.66796875,17008.064453125,22165.8984375
0,33,12,0,0,1,0,19592.66796875,17008.064453125,25014.955078125
0,24,13,0,0,1,0,19592.66796875,17187.09765625,22313.671875
0,44,12,0,0,1,0,19592.66796875,17187.09765625,15368.3564453125
0,34,12,1,0,1,0,19592.66796875,17366.12890625,19210.4453125
0,23,12,1,0,1,0,19592.66796875,17366.12890625,14777.265625
0,27,12,1,0,1,0,19592.66796875,17724.193359375,25121.3515625
0,25,16,0,0,1,0,19592.66796875,17903.2265625,25712.44140625
0,22,12,0,0,1,0,19592.66796875,17903.2265625,23643.625
0,24,16,0,0,0,0,19592.66796875,17903.2265625,16993.85546875
0,23,12,0,0,1,0,19592.66796875,17903.2265625,16254.9921875
0,31,16,0,0,1,0,19592.66796875,17903.2265625,17732.71875
0,23,12,1,0,1,0,19592.66796875,17903.2265625,26599.078125
0,27,12,0,0,1,0,19592.66796875,18082.2578125,32657.7578125
0,20,12,1,0,1,0,19592.66796875,18619.35546875,23643.625
0,20,12,0,0,1,0,19592.66796875,18798.38671875,17732.71875
0,52,15,0,0,1,0,19592.66796875,18798.38671875,17437.173828125
0,33,16,0,0,1,0,19592.66796875,19335.484375,26599.078125
0,40,12,0,0,1,0,19592.66796875,19335.484375,21279.263671875
0,31,12,1,0,1,0,19592.66796875,19466.177734375,20259.630859375
0,35,12,0,0,1,0,19592.66796875,19693.548828125,22535.330078125
0,33,12,0,0,0,0,19592.66796875,19693.548828125,13299.5390625
0,22,12,0,0,1,0,19592.66796875,19693.548828125,17732.71875
0,29,16,1,0,1,0,19592.66796875,20588.7109375,42854.0703125
0,26,12,0,0,1,0,19592.66796875,21125.806640625,21982.66015625
0,23,12,0,0,1,0,19592.66796875,21215.322265625,24884.916015625
0,30,12,0,0,1,0,19592.66796875,21483.87109375,23348.080078125
0,43,12,0,0,1,0,19592.66796875,21483.87109375,22165.8984375
0,43,12,0,0,1,0,19592.66796875,21483.87109375,22165.8984375
0,31,12,0,0,1,0,19592.66796875,21483.87109375,25121.3515625
0,23,12,0,0,1,0,19592.66796875,21483.87109375,20688.171875
0,23,13,0,0,1,0,19592.66796875,21483.87109375,21279.263671875
0,28,16,0,0,1,0,19592.66796875,21483.87109375,32509.984375
0,30,12,0,0,1,0,19592.66796875,21483.87109375,29554.53125
0,53,12,1,0,1,0,19592.66796875,21483.87109375,23643.625
0,32,12,0,0,1,0,19592.66796875,21483.87109375,29554.53125
0,43,12,0,0,1,0,19592.66796875,21739.88671875,29338.783203125
0,43,12,0,0,1,0,19592.66796875,21739.88671875,29338.783203125
0,37,17,0,0,0,0,19592.66796875,23005.64453125,22165.8984375
0,23,12,1,0,1,0,19592.66796875,23274.193359375,21427.03515625
0,28,12,1,0,1,0,19592.66796875,24169.35546875,25860.21484375
0,27,14,1,0,0,0,19592.66796875,25064.515625,28815.66796875
0,46,12,0,0,0,0,19592.66796875,25064.515625,29554.53125
0,30,12,1,0,1,0,19592.66796875,26854.83984375,25897.158203125
0,35,17,0,0,1,0,19592.66796875,44758.06640625,36943.1640625
0,26,15,0,0,1,0,19596.587890625,19335.484375,23643.625
0,25,12,0,0,1,0,19641.650390625,8736.7744140625,23643.625
0,24,12,0,0,1,0,19706.3046875,6624.193359375,25121.3515625
0,22,14,0,0,1,0,19727.857421875,20141.12890625,22284.1171875
0,27,13,0,0,1,0,19735.6953125,20051.61328125,36943.1640625
