ids,time_id,treated_group,post,y_instant,y_instant2,y_dynamic,y_dynamic2
295,2,TRUE,FALSE,-1.682392739070309,-2.182392739070309,-1.682392739070309,-2.182392739070309
295,3,TRUE,FALSE,-2.921202188260968,-2.421202188260968,-2.921202188260968,-2.421202188260968
295,4,TRUE,FALSE,-3.852581461343508,-4.352581461343508,-3.852581461343508,-4.352581461343508
295,5,TRUE,TRUE,-1.0459359328002724,-0.5459359328002724,-2.0459359328002726,-1.5459359328002724
295,6,TRUE,TRUE,-2.142061920325053,-2.642061920325053,-2.142061920325053,-2.642061920325053
295,7,TRUE,TRUE,-3.134911620001267,-2.634911620001267,-2.134911620001267,-1.6349116200012672
295,8,TRUE,TRUE,-4.39540558475052,-4.89540558475052,-2.39540558475052,-2.89540558475052
295,9,TRUE,TRUE,-5.114291891329922,-4.614291891329922,-3.1142918913299216,-2.6142918913299216
295,10,TRUE,TRUE,-5.9275479019368404,-6.4275479019368404,-3.9275479019368404,-4.4275479019368404
296,1,TRUE,FALSE,1.5339466108638695,2.0339466108638695,1.5339466108638695,2.0339466108638695
296,2,TRUE,FALSE,0.6760295811635085,0.17602958116350853,0.6760295811635085,0.17602958116350853
296,3,TRUE,FALSE,-0.46727127804807334,0.032728721951926665,-0.46727127804807334,0.032728721951926665
296,4,TRUE,FALSE,-1.4295246783789364,-1.9295246783789364,-1.4295246783789364,-1.9295246783789364
296,5,TRUE,TRUE,-2.619770507913487,-2.119770507913487,-3.619770507913487,-3.119770507913487
296,6,TRUE,TRUE,-3.3582802192934,-3.8582802192934,-3.3582802192934,-3.8582802192934
296,7,TRUE,TRUE,-4.5600248588353915,-4.0600248588353915,-3.5600248588353915,-3.0600248588353915
296,8,TRUE,TRUE,-5.625913763950151,-6.125913763950151,-3.6259137639501513,-4.125913763950151
296,9,TRUE,TRUE,-6.747721560081043,-6.247721560081043,-4.747721560081043,-4.247721560081043
296,10,TRUE,TRUE,-7.557606401917665,-8.057606401917665,-5.557606401917665,-6.057606401917665
297,1,FALSE,FALSE,-2.5401288227138497,-2.5401288227138497,-2.5401288227138497,-2.5401288227138497
297,2,FALSE,FALSE,-3.5686848336173957,-3.5686848336173957,-3.5686848336173957,-3.5686848336173957
297,3,FALSE,FALSE,-4.495465808278811,-4.495465808278811,-4.495465808278811,-4.495465808278811
297,4,FALSE,FALSE,-5.672607454934583,-5.672607454934583,-5.672607454934583,-5.672607454934583
297,5,FALSE,TRUE,-6.433592176491258,-6.433592176491258,-6.433592176491258,-6.433592176491258
297,6,FALSE,TRUE,-7.3764585356408725,-7.3764585356408725,-7.3764585356408725,-7.3764585356408725
297,7,FALSE,TRUE,-8.347233620218853,-8.347233620218853,-8.347233620218853,-8.347233620218853
297,8,FALSE,TRUE,-9.47898063991847,-9.47898063991847,-9.47898063991847,-9.47898063991847
297,9,FALSE,TRUE,-10.2826919359611,-10.2826919359611,-10.2826919359611,-10.2826919359611
297,10,FALSE,TRUE,-11.41733312705142,-11.41733312705142,-11.41733312705142,-11.41733312705142
298,1,FALSE,FALSE,-1.0173407624881803,-1.0173407624881803,-1.0173407624881803,-1.0173407624881803
298,2,FALSE,FALSE,-2.1396385892389818,-2.1396385892389818,-2.1396385892389818,-2.1396385892389818
298,3,FALSE,FALSE,-3.0332037018905416,-3.0332037018905416,-3.0332037018905416,-3.0332037018905416
298,4,FALSE,FALSE,-3.934695905455712,-3.934695905455712,-3.934695905455712,-3.934695905455712
298,5,FALSE,TRUE,-3.6439122923529097,-3.6439122923529097,-3.6439122923529097,-3.6439122923529097
298,6,FALSE,TRUE,-4.743354933064637,-4.743354933064637,-4.743354933064637,-4.743354933064637
298,7,FALSE,TRUE,-5.607150395714992,-5.607150395714992,-5.607150395714992,-5.607150395714992
298,8,FALSE,TRUE,-6.5784297799980616,-6.5784297799980616,-6.5784297799980616,-6.5784297799980616
298,9,FALSE,TRUE,-7.613924214026536,-7.613924214026536,-7.613924214026536,-7.613924214026536
298,10,FALSE,TRUE,-8.618163244326048,-8.618163244326048,-8.618163244326048,-8.618163244326048
299,1,TRUE,FALSE,-0.7142608272585477,-0.21426082725854761,-0.7142608272585477,-0.21426082725854761
299,2,TRUE,FALSE,-1.8464146869341533,-2.3464146869341533,-1.8464146869341533,-2.3464146869341533
299,3,TRUE,FALSE,-2.813505236756512,-2.313505236756512,-2.813505236756512,-2.313505236756512
299,4,TRUE,FALSE,-3.8568778713599436,-4.356877871359944,-3.8568778713599436,-4.356877871359944
299,5,TRUE,TRUE,-3.4878473921322213,-2.9878473921322213,-4.487847392132221,-3.9878473921322213
299,6,TRUE,TRUE,-4.460675351023853,-4.960675351023853,-4.460675351023853,-4.960675351023853
299,7,TRUE,TRUE,-5.403814334537741,-4.903814334537741,-4.403814334537741,-3.903814334537741
299,8,TRUE,TRUE,-6.25529796180211,-6.755297961802109,-4.25529796180211,-4.755297961802109
299,9,TRUE,TRUE,-7.412671417547106,-6.912671417547106,-5.412671417547106,-4.912671417547106
299,10,TRUE,TRUE,-8.503090493306575,-9.003090493306575,-6.5030904933065745,-7.0030904933065745
300,1,TRUE,FALSE,-0.9137426469876968,-0.41374264698769675,-0.9137426469876968,-0.41374264698769675
300,2,TRUE,FALSE,-1.900856166494446,-2.400856166494446,-1.900856166494446,-2.400856166494446
300,3,TRUE,FALSE,-2.799984176913862,-2.299984176913862,-2.799984176913862,-2.299984176913862
300,4,TRUE,FALSE,-3.8989977225433448,-4.398997722543345,-3.8989977225433448,-4.398997722543345
300,5,TRUE,TRUE,-2.9921942403459805,-2.4921942403459805,-3.9921942403459805,-3.4921942403459805
300,6,TRUE,TRUE,-3.916787398897646,-4.416787398897646,-3.916787398897646,-4.416787398897646
300,7,TRUE,TRUE,-5.114066645528326,-4.614066645528326,-4.114066645528326,-3.614066645528326
300,8,TRUE,TRUE,-6.146685934032099,-6.646685934032099,-4.146685934032099,-4.646685934032099
300,9,TRUE,TRUE,-7.148490384127394,-6.648490384127394,-5.148490384127394,-4.648490384127394
300,10,TRUE,TRUE,-8.178646295231951,-8.678646295231951,-6.178646295231951,-6.678646295231951
301,1,FALSE,FALSE,-2.0527054297348375,-2.0527054297348375,-2.0527054297348375,-2.0527054297348375
301,2,FALSE,FALSE,-3.0783031516629302,-3.0783031516629302,-3.0783031516629302,-3.0783031516629302
301,3,FALSE,FALSE,-4.303033758507991,-4.303033758507991,-4.303033758507991,-4.303033758507991
301,4,FALSE,FALSE,-5.163448521785659,-5.163448521785659,-5.163448521785659,-5.163448521785659
301,5,FALSE,TRUE,-4.31866150596542,-4.31866150596542,-4.31866150596542,-4.31866150596542
301,6,FALSE,TRUE,-5.534046530687651,-5.534046530687651,-5.534046530687651,-5.534046530687651
301,7,FALSE,TRUE,-6.387070081656719,-6.387070081656719,-6.387070081656719,-6.387070081656719
301,8,FALSE,TRUE,-7.464162064920506,-7.464162064920506,-7.464162064920506,-7.464162064920506
301,9,FALSE,TRUE,-8.382232582505903,-8.382232582505903,-8.382232582505903,-8.382232582505903
301,10,FALSE,TRUE,-9.449871182279017,-9.449871182279017,-9.449871182279017,-9.449871182279017
302,1,FALSE,FALSE,-2.086096228886795,-2.086096228886795,-2.086096228886795,-2.086096228886795
302,2,FALSE,FALSE,-3.363801110052496,-3.363801110052496,-3.363801110052496,-3.363801110052496
302,3,FALSE,FALSE,-4.19931187695057,-4.19931187695057,-4.19931187695057,-4.19931187695057
302,4,FALSE,FALSE,-5.086345269702404,-5.086345269702404,-5.086345269702404,-5.086345269702404
302,5,FALSE,TRUE,-6.335555658389781,-6.335555658389781,-6.335555658389781,-6.335555658389781
302,6,FALSE,TRUE,-7.067579875604451,-7.067579875604451,-7.067579875604451,-7.067579875604451
302,7,FALSE,TRUE,-8.128720110389915,-8.128720110389915,-8.128720110389915,-8.128720110389915
302,8,FALSE,TRUE,-9.21151577732387,-9.21151577732387,-9.21151577732387,-9.21151577732387
302,9,FALSE,TRUE,-10.164520622425004,-10.164520622425004,-10.164520622425004,-10.164520622425004
302,10,FALSE,TRUE,-11.339949696241716,-11.339949696241716,-11.339949696241716,-11.339949696241716
303,1,FALSE,FALSE,-0.6433110446031408,-0.6433110446031408,-0.6433110446031408,-0.6433110446031408
303,2,FALSE,FALSE,-1.4070046333755917,-1.4070046333755917,-1.4070046333755917,-1.4070046333755917
303,3,FALSE,FALSE,-2.4629516936348077,-2.4629516936348077,-2.4629516936348077,-2.4629516936348077
303,4,FALSE,FALSE,-3.515520847169129,-3.515520847169129,-3.515520847169129,-3.515520847169129
303,5,FALSE,TRUE,-2.739054328878196,-2.739054328878196,-2.739054328878196,-2.739054328878196
303,6,FALSE,TRUE,-3.6356618510106467,-3.6356618510106467,-3.6356618510106467,-3.6356618510106467
303,7,FALSE,TRUE,-4.888583395876665,-4.888583395876665,-4.888583395876665,-4.888583395876665
303,8,FALSE,TRUE,-5.92828997379257,-5.92828997379257,-5.92828997379257,-5.92828997379257
303,9,FALSE,TRUE,-6.710417590989342,-6.710417590989342,-6.710417590989342,-6.710417590989342
303,10,FALSE,TRUE,-7.679022486651559,-7.679022486651559,-7.679022486651559,-7.679022486651559
304,1,TRUE,FALSE,0.8073163752943663,1.3073163752943664,0.8073163752943663,1.3073163752943664
304,2,TRUE,FALSE,-0.29813389079908836,-0.7981338907990884,-0.29813389079908836,-0.7981338907990884
304,3,TRUE,FALSE,-1.1805614296753069,-0.6805614296753068,-1.1805614296753069,-0.6805614296753068
304,4,TRUE,FALSE,-2.2269661709723745,-2.7269661709723745,-2.2269661709723745,-2.7269661709723745
304,5,TRUE,TRUE,-4.075429705108235,-3.575429705108234,-5.075429705108235,-4.575429705108235
304,6,TRUE,TRUE,-4.915763533087617,-5.415763533087617,-4.915763533087617,-5.415763533087617
304,7,TRUE,TRUE,-6.107470680713636,-5.607470680713636,-5.107470680713636,-4.607470680713636
304,8,TRUE,TRUE,-7.076236319320033,-7.576236319320033,-5.076236319320033,-5.576236319320033
304,9,TRUE,TRUE,-8.232324949984147,-7.732324949984147,-6.232324949984147,-5.732324949984147
304,10,TRUE,TRUE,-9.080209215879197,-9.580209215879197,-7.080209215879197,-7.580209215879197
305,1,TRUE,FALSE,-1.1528243309420658,-0.6528243309420658,-1.1528243309420658,-0.6528243309420658
305,2,TRUE,FALSE,-2.1733622462629403,-2.6733622462629403,-2.1733622462629403,-2.6733622462629403
305,3,TRUE,FALSE,-3.035033938638448,-2.535033938638448,-3.035033938638448,-2.535033938638448
305,4,TRUE,FALSE,-3.956345706150745,-4.456345706150745,-3.956345706150745,-4.456345706150745
305,5,TRUE,TRUE,-5.333976942159268,-4.833976942159268,-6.333976942159268,-5.833976942159268
305,6,TRUE,TRUE,-6.49508057513243,-6.99508057513243,-6.49508057513243,-6.99508057513243
305,7,TRUE,TRUE,-7.530654705375244,-7.030654705375244,-6.530654705375244,-6.030654705375244
305,8,TRUE,TRUE,-8.57999363734177,-9.07999363734177,-6.5799936373417705,-7.079993637341771
305,9,TRUE,TRUE,-9.5366374777764,-9.0366374777764,-7.5366374777764005,-7.0366374777764005
305,10,TRUE,TRUE,-10.326137210287241,-10.826137210287241,-8.326137210287241,-8.826137210287241
306,1,FALSE,FALSE,-1.1481809361830757,-1.1481809361830757,-1.1481809361830757,-1.1481809361830757
306,2,FALSE,FALSE,-2.1660904311528775,-2.1660904311528775,-2.1660904311528775,-2.1660904311528775
306,3,FALSE,FALSE,-3.2385018331256408,-3.2385018331256408,-3.2385018331256408,-3.2385018331256408
306,4,FALSE,FALSE,-3.940604959596716,-3.940604959596716,-3.940604959596716,-3.940604959596716
306,5,FALSE,TRUE,-6.903227456153768,-6.903227456153768,-6.903227456153768,-6.903227456153768
306,6,FALSE,TRUE,-7.9670178267057015,-7.9670178267057015,-7.9670178267057015,-7.9670178267057015
306,7,FALSE,TRUE,-8.889477705606923,-8.889477705606923,-8.889477705606923,-8.889477705606923
306,8,FALSE,TRUE,-9.849974826578386,-9.849974826578386,-9.849974826578386,-9.849974826578386
306,9,FALSE,TRUE,-10.856772995340792,-10.856772995340792,-10.856772995340792,-10.856772995340792
306,10,FALSE,TRUE,-11.732422558715603,-11.732422558715603,-11.732422558715603,-11.732422558715603
307,1,FALSE,FALSE,-2.1645533292796766,-2.1645533292796766,-2.1645533292796766,-2.1645533292796766
307,2,FALSE,FALSE,-2.99569367714003,-2.99569367714003,-2.99569367714003,-2.99569367714003
307,3,FALSE,FALSE,-3.955605933218622,-3.955605933218622,-3.955605933218622,-3.955605933218622
307,4,FALSE,FALSE,-4.932385631002085,-4.932385631002085,-4.932385631002085,-4.932385631002085
307,5,FALSE,TRUE,-6.2089495339607454,-6.2089495339607454,-6.2089495339607454,-6.2089495339607454
307,6,FALSE,TRUE,-7.419139840685877,-7.419139840685877,-7.419139840685877,-7.419139840685877
307,7,FALSE,TRUE,-8.424024419690992,-8.424024419690992,-8.424024419690992,-8.424024419690992
307,8,FALSE,TRUE,-9.415353406831006,-9.415353406831006,-9.415353406831006,-9.415353406831006
307,9,FALSE,TRUE,-10.47916021080003,-10.47916021080003,-10.47916021080003,-10.47916021080003
307,10,FALSE,TRUE,-11.407530485706562,-11.407530485706562,-11.407530485706562,-11.407530485706562
308,1,TRUE,FALSE,1.2171921261579655,1.7171921261579655,1.2171921261579655,1.7171921261579655
308,2,TRUE,FALSE,0.27005664765532167,-0.22994335234467833,0.27005664765532167,-0.22994335234467833
308,3,TRUE,FALSE,-0.807304574323755,-0.307304574323755,-0.807304574323755,-0.307304574323755
308,4,TRUE,FALSE,-1.8865416765435148,-2.386541676543515,-1.8865416765435148,-2.386541676543515
308,5,TRUE,TRUE,-2.885317018363985,-2.385317018363985,-3.885317018363985,-3.385317018363985
308,6,TRUE,TRUE,-3.5373625978249104,-4.03736259782491,-3.5373625978249104,-4.03736259782491
308,7,TRUE,TRUE,-4.629639027599585,-4.129639027599585,-3.6296390275995845,-3.1296390275995845
308,8,TRUE,TRUE,-5.695780830665525,-6.195780830665525,-3.6957808306655244,-4.195780830665525
308,9,TRUE,TRUE,-6.621916263598644,-6.121916263598644,-4.621916263598644,-4.121916263598644
308,10,TRUE,TRUE,-7.397665800047922,-7.897665800047922,-5.397665800047922,-5.897665800047922
309,1,FALSE,FALSE,-0.2544360079585912,-0.2544360079585912,-0.2544360079585912,-0.2544360079585912
309,2,FALSE,FALSE,-1.0906513181975197,-1.0906513181975197,-1.0906513181975197,-1.0906513181975197
309,3,FALSE,FALSE,-2.4315822390004533,-2.4315822390004533,-2.4315822390004533,-2.4315822390004533
309,4,FALSE,FALSE,-3.0564059783620374,-3.0564059783620374,-3.0564059783620374,-3.0564059783620374
309,5,FALSE,TRUE,-5.569026029309829,-5.569026029309829,-5.569026029309829,-5.569026029309829
309,6,FALSE,TRUE,-6.603530076023102,-6.603530076023102,-6.603530076023102,-6.603530076023102
309,7,FALSE,TRUE,-7.679020118280123,-7.679020118280123,-7.679020118280123,-7.679020118280123
309,8,FALSE,TRUE,-8.702868312058483,-8.702868312058483,-8.702868312058483,-8.702868312058483
309,9,FALSE,TRUE,-9.454905136906817,-9.454905136906817,-9.454905136906817,-9.454905136906817
309,10,FALSE,TRUE,-10.651832090501555,-10.651832090501555,-10.651832090501555,-10.651832090501555
310,1,TRUE,FALSE,-1.0374899111775817,-0.5374899111775817,-1.0374899111775817,-0.5374899111775817
310,2,TRUE,FALSE,-1.8522769778976054,-2.3522769778976054,-1.8522769778976054,-2.3522769778976054
310,3,TRUE,FALSE,-3.1501730346561483,-2.6501730346561487,-3.1501730346561483,-2.6501730346561487
310,4,TRUE,FALSE,-3.893704889159348,-4.393704889159348,-3.893704889159348,-4.393704889159348
310,5,TRUE,TRUE,-3.2054810014964628,-2.7054810014964628,-4.205481001496463,-3.7054810014964628
310,6,TRUE,TRUE,-4.192878705111226,-4.692878705111226,-4.192878705111226,-4.692878705111226
310,7,TRUE,TRUE,-5.285331814583875,-4.785331814583875,-4.285331814583875,-3.7853318145838752
310,8,TRUE,TRUE,-6.02378067050878,-6.52378067050878,-4.02378067050878,-4.52378067050878
310,9,TRUE,TRUE,-7.142938902433076,-6.642938902433075,-5.142938902433076,-4.642938902433075
310,10,TRUE,TRUE,-8.034414866346687,-8.534414866346687,-6.034414866346687,-6.534414866346687
311,1,TRUE,FALSE,0.8143358421489642,1.3143358421489642,0.8143358421489642,1.3143358421489642
311,2,TRUE,FALSE,-0.4111995140009076,-0.9111995140009076,-0.4111995140009076,-0.9111995140009076
311,3,TRUE,FALSE,-1.3875730236090436,-0.8875730236090436,-1.3875730236090436,-0.8875730236090436
311,4,TRUE,FALSE,-2.2102534493299366,-2.7102534493299366,-2.2102534493299366,-2.7102534493299366
311,5,TRUE,TRUE,-1.717631618334463,-1.217631618334463,-2.717631618334463,-2.217631618334463
311,6,TRUE,TRUE,-2.7071237452983654,-3.2071237452983654,-2.7071237452983654,-3.2071237452983654
311,7,TRUE,TRUE,-3.792062146705344,-3.292062146705344,-2.792062146705344,-2.292062146705344
311,8,TRUE,TRUE,-4.815836175741918,-5.315836175741918,-2.815836175741918,-3.315836175741918
311,9,TRUE,TRUE,-5.69459455732684,-5.19459455732684,-3.69459455732684,-3.19459455732684
311,10,TRUE,TRUE,-6.787991861316353,-7.287991861316353,-4.787991861316353,-5.287991861316353
312,1,TRUE,FALSE,-0.9609234634527495,-0.46092346345274954,-0.9609234634527495,-0.46092346345274954
312,2,TRUE,FALSE,-1.8685083883151556,-2.3685083883151554,-1.8685083883151556,-2.3685083883151554
312,3,TRUE,FALSE,-2.5867152808914198,-2.0867152808914198,-2.5867152808914198,-2.0867152808914198
312,4,TRUE,FALSE,-3.844248242997904,-4.344248242997904,-3.844248242997904,-4.344248242997904
312,5,TRUE,TRUE,-3.755846487970461,-3.255846487970461,-4.755846487970461,-4.255846487970461
312,6,TRUE,TRUE,-4.698743173057674,-5.198743173057674,-4.698743173057674,-5.198743173057674
312,7,TRUE,TRUE,-5.849457044674977,-5.349457044674977,-4.849457044674977,-4.349457044674977
312,8,TRUE,TRUE,-6.768562860468344,-7.268562860468345,-4.768562860468344,-5.268562860468345
312,9,TRUE,TRUE,-7.771947866848736,-7.271947866848736,-5.771947866848736,-5.271947866848736
312,10,TRUE,TRUE,-8.99163036982985,-9.49163036982985,-6.99163036982985,-7.49163036982985
313,1,FALSE,FALSE,0.04639596105196264,0.04639596105196264,0.04639596105196264,0.04639596105196264
313,2,FALSE,FALSE,-0.9236330964842812,-0.9236330964842812,-0.9236330964842812,-0.9236330964842812
313,3,FALSE,FALSE,-2.1339150800944315,-2.1339150800944315,-2.1339150800944315,-2.1339150800944315
313,4,FALSE,FALSE,-2.7298855132670306,-2.7298855132670306,-2.7298855132670306,-2.7298855132670306
313,5,FALSE,TRUE,-6.098885598553986,-6.098885598553986,-6.098885598553986,-6.098885598553986
313,6,FALSE,TRUE,-7.132630276799768,-7.132630276799768,-7.132630276799768,-7.132630276799768
313,7,FALSE,TRUE,-8.156946654217311,-8.156946654217311,-8.156946654217311,-8.156946654217311
313,8,FALSE,TRUE,-9.252770879862227,-9.252770879862227,-9.252770879862227,-9.252770879862227
313,9,FALSE,TRUE,-10.026242611724479,-10.026242611724479,-10.026242611724479,-10.026242611724479
313,10,FALSE,TRUE,-11.318007896608309,-11.318007896608309,-11.318007896608309,-11.318007896608309
314,1,FALSE,FALSE,-2.396592975243124,-2.396592975243124,-2.396592975243124,-2.396592975243124
314,2,FALSE,FALSE,-3.356739460806558,-3.356739460806558,-3.356739460806558,-3.356739460806558
314,3,FALSE,FALSE,-4.496253872092704,-4.496253872092704,-4.496253872092704,-4.496253872092704
314,4,FALSE,FALSE,-5.343551600256426,-5.343551600256426,-5.343551600256426,-5.343551600256426
314,5,FALSE,TRUE,-3.821947160534303,-3.821947160534303,-3.821947160534303,-3.821947160534303
314,6,FALSE,TRUE,-4.772586575229256,-4.772586575229256,-4.772586575229256,-4.772586575229256
314,7,FALSE,TRUE,-5.706236428660647,-5.706236428660647,-5.706236428660647,-5.706236428660647
314,8,FALSE,TRUE,-6.675748395238661,-6.675748395238661,-6.675748395238661,-6.675748395238661
314,9,FALSE,TRUE,-7.865702862973633,-7.865702862973633,-7.865702862973633,-7.865702862973633
314,10,FALSE,TRUE,-8.831095686253327,-8.831095686253327,-8.831095686253327,-8.831095686253327
315,1,FALSE,FALSE,0.6455699600609097,0.6455699600609097,0.6455699600609097,0.6455699600609097
315,2,FALSE,FALSE,-0.5271580893954195,-0.5271580893954195,-0.5271580893954195,-0.5271580893954195
315,3,FALSE,FALSE,-1.389612879761032,-1.389612879761032,-1.389612879761032,-1.389612879761032
315,4,FALSE,FALSE,-2.5775635013551565,-2.5775635013551565,-2.5775635013551565,-2.5775635013551565
315,5,FALSE,TRUE,-5.329517977438537,-5.329517977438537,-5.329517977438537,-5.329517977438537
315,6,FALSE,TRUE,-6.237899191698438,-6.237899191698438,-6.237899191698438,-6.237899191698438
315,7,FALSE,TRUE,-7.250427690945431,-7.250427690945431,-7.250427690945431,-7.250427690945431
315,8,FALSE,TRUE,-8.327291876653478,-8.327291876653478,-8.327291876653478,-8.327291876653478
315,9,FALSE,TRUE,-9.207896853292821,-9.207896853292821,-9.207896853292821,-9.207896853292821
315,10,FALSE,TRUE,-10.185874347550746,-10.185874347550746,-10.185874347550746,-10.185874347550746
316,1,TRUE,FALSE,0.1660915419811368,0.6660915419811367,0.1660915419811368,0.6660915419811367
316,2,TRUE,FALSE,-0.7557564056187634,-1.2557564056187636,-0.7557564056187634,-1.2557564056187636
316,3,TRUE,FALSE,-1.8106105581891403,-1.3106105581891403,-1.8106105581891403,-1.3106105581891403
316,4,TRUE,FALSE,-2.8767591998547704,-3.3767591998547704,-2.8767591998547704,-3.3767591998547704
316,5,TRUE,TRUE,-2.3545234335070684,-1.8545234335070684,-3.3545234335070684,-2.8545234335070684
316,6,TRUE,TRUE,-3.36766544087947,-3.86766544087947,-3.36766544087947,-3.86766544087947
316,7,TRUE,TRUE,-4.381659209078232,-3.881659209078232,-3.381659209078232,-2.881659209078232
316,8,TRUE,TRUE,-5.4971440786997166,-5.9971440786997166,-3.4971440786997166,-3.9971440786997166
316,9,TRUE,TRUE,-6.4796109597238,-5.9796109597238,-4.4796109597238,-3.9796109597238005
316,10,TRUE,TRUE,-7.4400103066835666,-7.9400103066835666,-5.4400103066835666,-5.9400103066835666
317,1,FALSE,FALSE,0.2515224619451881,0.2515224619451881,0.2515224619451881,0.2515224619451881
317,2,FALSE,FALSE,-0.9383041824969858,-0.9383041824969858,-0.9383041824969858,-0.9383041824969858
317,3,FALSE,FALSE,-1.831033451518246,-1.831033451518246,-1.831033451518246,-1.831033451518246
317,4,FALSE,FALSE,-2.96650019736605,-2.96650019736605,-2.96650019736605,-2.96650019736605
317,5,FALSE,TRUE,-5.494563513107217,-5.494563513107217,-5.494563513107217,-5.494563513107217
317,6,FALSE,TRUE,-6.308106055617724,-6.308106055617724,-6.308106055617724,-6.308106055617724
317,7,FALSE,TRUE,-7.465335720184505,-7.465335720184505,-7.465335720184505,-7.465335720184505
317,8,FALSE,TRUE,-8.532094805839685,-8.532094805839685,-8.532094805839685,-8.532094805839685
317,9,FALSE,TRUE,-9.42575126850913,-9.42575126850913,-9.42575126850913,-9.42575126850913
317,10,FALSE,TRUE,-10.47568699097605,-10.47568699097605,-10.47568699097605,-10.47568699097605
318,1,TRUE,FALSE,2.20973575241755,2.70973575241755,2.20973575241755,2.70973575241755
318,2,TRUE,FALSE,1.1274102379727464,0.6274102379727464,1.1274102379727464,0.6274102379727464
318,3,TRUE,FALSE,0.18607880207962513,0.6860788020796251,0.18607880207962513,0.6860788020796251
318,4,TRUE,FALSE,-0.7177679707326314,-1.2177679707326314,-0.7177679707326314,-1.2177679707326314
318,5,TRUE,TRUE,-1.4984111499953472,-0.9984111499953473,-2.498411149995347,-1.9984111499953472
318,6,TRUE,TRUE,-2.584143747283335,-3.084143747283335,-2.584143747283335,-3.084143747283335
318,7,TRUE,TRUE,-3.52097854225359,-3.02097854225359,-2.52097854225359,-2.02097854225359
318,8,TRUE,TRUE,-4.688132241612847,-5.188132241612847,-2.6881322416128466,-3.1881322416128466
318,9,TRUE,TRUE,-5.497408791499694,-4.997408791499694,-3.4974087914996943,-2.9974087914996943
318,10,TRUE,TRUE,-6.542057410993848,-7.042057410993848,-4.542057410993848,-5.042057410993848
319,1,FALSE,FALSE,-2.071134535446025,-2.071134535446025,-2.071134535446025,-2.071134535446025
319,2,FALSE,FALSE,-2.842995968586238,-2.842995968586238,-2.842995968586238,-2.842995968586238
319,3,FALSE,FALSE,-3.8252848735453817,-3.8252848735453817,-3.8252848735453817,-3.8252848735453817
319,4,FALSE,FALSE,-4.807637991110221,-4.807637991110221,-4.807637991110221,-4.807637991110221
319,5,FALSE,TRUE,-6.717875868095182,-6.717875868095182,-6.717875868095182,-6.717875868095182
319,6,FALSE,TRUE,-7.614155002378673,-7.614155002378673,-7.614155002378673,-7.614155002378673
319,7,FALSE,TRUE,-8.350331644143175,-8.350331644143175,-8.350331644143175,-8.350331644143175
319,8,FALSE,TRUE,-9.463526377051377,-9.463526377051377,-9.463526377051377,-9.463526377051377
319,9,FALSE,TRUE,-10.562748855520068,-10.562748855520068,-10.562748855520068,-10.562748855520068
319,10,FALSE,TRUE,-11.536414292193877,-11.536414292193877,-11.536414292193877,-11.536414292193877
320,1,FALSE,FALSE,-2.2712505241842793,-2.2712505241842793,-2.2712505241842793,-2.2712505241842793
320,2,FALSE,FALSE,-3.1842484411446756,-3.1842484411446756,-3.1842484411446756,-3.1842484411446756
320,3,FALSE,FALSE,-4.185259657322282,-4.185259657322282,-4.185259657322282,-4.185259657322282
320,4,FALSE,FALSE,-5.2231856281340825,-5.2231856281340825,-5.2231856281340825,-5.2231856281340825
320,5,FALSE,TRUE,-5.175956410825736,-5.175956410825736,-5.175956410825736,-5.175956410825736
320,6,FALSE,TRUE,-6.019644809509557,-6.019644809509557,-6.019644809509557,-6.019644809509557
320,7,FALSE,TRUE,-7.234414897760227,-7.234414897760227,-7.234414897760227,-7.234414897760227
320,8,FALSE,TRUE,-8.150654305003494,-8.150654305003494,-8.150654305003494,-8.150654305003494
320,9,FALSE,TRUE,-8.99780675952997,-8.99780675952997,-8.99780675952997,-8.99780675952997
320,10,FALSE,TRUE,-10.155100942098306,-10.155100942098306,-10.155100942098306,-10.155100942098306
321,1,TRUE,FALSE,-1.9186126392907248,-1.4186126392907248,-1.9186126392907248,-1.4186126392907248
321,2,TRUE,FALSE,-3.102195174732731,-3.6021951747327314,-3.102195174732731,-3.6021951747327314
321,3,TRUE,FALSE,-4.117505925420076,-3.6175059254200757,-4.117505925420076,-3.6175059254200757
321,4,TRUE,FALSE,-5.094117296620716,-5.594117296620716,-5.094117296620716,-5.594117296620716
321,5,TRUE,TRUE,-5.141477539869019,-4.641477539869019,-6.141477539869019,-5.641477539869019
321,6,TRUE,TRUE,-6.194591124853246,-6.694591124853246,-6.194591124853246,-6.694591124853246
321,7,TRUE,TRUE,-7.18188154629552,-6.68188154629552,-6.18188154629552,-5.68188154629552
321,8,TRUE,TRUE,-8.102634092698931,-8.60263409269893,-6.102634092698931,-6.6026340926989295
321,9,TRUE,TRUE,-9.266868327120003,-8.766868327120003,-7.266868327120003,-6.766868327120003
321,10,TRUE,TRUE,-10.315219414634651,-10.815219414634651,-8.315219414634651,-8.815219414634651
322,1,TRUE,FALSE,-2.7436079701598626,-2.2436079701598626,-2.7436079701598626,-2.2436079701598626
322,2,TRUE,FALSE,-3.6933627659922155,-4.193362765992216,-3.6933627659922155,-4.193362765992216
322,3,TRUE,FALSE,-4.619709849905863,-4.119709849905863,-4.619709849905863,-4.119709849905863
322,4,TRUE,FALSE,-5.798434703015096,-6.298434703015095,-5.798434703015096,-6.298434703015095
